timestamp,temperature,humidity,light,pressure
2024-02-22 13:54:24.727754,22.84,40.36,75.43,993.98
2024-02-22 13:54:27.787789,23.17,35.65,76.06,992.05
2024-02-22 13:54:30.838667,22.28,36.86,78.01,990.95
2024-02-22 13:54:33.899005,22.8,41.53,76.8,990.23
2024-02-22 13:54:36.956305,22.88,41.64,79.63,990.76
2024-02-22 13:54:40.018132,23.95,37.16,78.49,990.92
2024-02-22 13:54:43.078407,22.34,43.74,78.34,994.47
2024-02-22 13:54:46.137785,22.92,44.22,77.79,990.69
2024-02-22 13:54:49.200856,22.23,41.57,76.26,990.85
2024-02-22 13:54:52.250262,22.26,44.24,77.17,991.47
2024-02-22 13:54:55.309872,22.27,41.95,76.82,990.84
2024-02-22 13:54:58.360859,23.12,39.81,79.81,990.31
2024-02-22 13:55:01.425798,22.77,40.39,77.54,994.98
2024-02-22 13:55:04.479181,22.48,44.25,79.41,990.65
2024-02-22 13:55:07.540147,23.86,42.97,77.48,991.47
2024-02-22 13:55:10.593487,22.61,41.62,75.55,994.23
2024-02-22 13:55:13.646755,23.43,36.28,78.98,992.86
2024-02-22 13:55:16.710010,22.0,37.72,75.91,993.39
2024-02-22 13:55:19.768867,22.32,41.07,75.6,990.55
2024-02-22 13:55:22.825156,23.19,42.05,79.26,993.89
2024-02-22 13:55:25.884918,22.02,42.48,76.26,991.94
2024-02-22 13:55:28.943060,23.89,39.12,79.05,990.28
2024-02-22 13:55:31.999637,22.25,43.64,78.95,994.22
2024-02-22 13:55:35.058253,23.52,37.14,77.6,993.24
2024-02-22 13:55:38.113940,23.38,44.02,75.8,994.42
2024-02-22 13:55:41.174915,23.28,39.13,78.49,992.23
2024-02-22 13:55:44.232375,22.68,42.12,78.14,993.03
2024-02-22 13:55:47.297438,22.28,36.97,79.54,994.25
2024-02-22 13:55:50.352063,22.17,35.09,75.7,992.61
2024-02-22 13:55:53.420285,23.35,39.18,76.22,994.63
2024-02-22 13:55:56.487049,22.59,37.46,75.64,990.84
2024-02-22 13:55:59.546598,23.79,41.43,78.64,991.02
2024-02-22 13:56:02.609036,23.56,43.96,78.54,993.35
2024-02-22 13:56:05.674805,23.4,36.06,78.54,994.7
2024-02-22 13:56:08.729495,22.03,39.23,76.81,993.06
2024-02-22 13:56:11.791006,22.36,35.06,77.06,991.16
2024-02-22 13:56:14.853029,22.4,38.83,76.63,993.63
2024-02-22 13:56:17.907499,23.87,37.09,79.05,991.02
2024-02-22 13:56:20.966031,23.89,42.64,76.73,994.59
2024-02-22 13:56:24.031398,22.9,35.38,77.49,993.8
2024-02-22 13:56:27.094982,22.86,42.25,77.87,991.8
2024-02-22 13:56:30.156462,22.61,35.97,77.12,991.51
2024-02-22 13:56:33.214466,23.92,44.65,79.73,994.01
2024-02-22 13:56:36.273947,22.71,39.87,75.0,990.42
2024-02-22 13:56:39.345175,22.51,40.87,79.33,991.12
2024-02-22 13:56:42.408792,22.92,43.69,76.83,991.87
2024-02-22 13:56:45.465087,23.15,41.07,79.33,992.42
2024-02-22 13:56:48.527179,23.9,43.75,76.55,993.1
2024-02-22 13:56:51.586307,22.14,44.74,75.1,992.05
2024-02-22 13:56:54.639899,22.43,40.8,77.59,992.03
2024-02-22 13:56:57.698729,23.12,37.12,78.49,990.21
2024-02-22 13:57:00.757776,23.12,40.72,79.11,992.17
2024-02-22 13:57:03.811370,22.26,41.64,78.77,991.74
2024-02-22 13:57:06.870303,23.1,40.78,75.27,990.89
2024-02-22 13:57:09.929738,23.42,38.19,79.96,993.0
2024-02-22 13:57:12.989803,22.6,42.65,75.51,992.41
2024-02-22 13:57:16.047567,23.39,40.66,78.0,994.09
2024-02-22 13:57:19.102145,23.75,37.68,79.29,994.02
2024-02-22 13:57:22.160442,22.39,36.93,77.65,994.49
2024-02-22 13:57:25.222119,22.66,36.79,79.83,992.77
2024-02-22 13:57:28.279646,23.99,38.84,77.2,994.34
2024-02-22 13:57:31.337354,22.07,38.69,75.32,990.21
2024-02-22 13:57:34.398508,23.36,41.3,78.93,993.63
2024-02-22 13:57:37.452786,23.43,43.45,78.85,992.44
2024-02-22 13:57:40.511325,22.84,37.14,75.6,994.72
2024-02-22 13:57:43.568226,22.15,35.03,75.36,992.29
2024-02-22 13:57:46.627332,23.31,39.81,76.74,994.18
2024-02-22 13:57:49.686714,22.37,40.15,77.89,992.39
2024-02-22 13:57:52.747765,22.29,42.6,76.64,993.39
2024-02-22 13:57:55.805894,22.0,41.66,76.9,990.37
2024-02-22 13:57:58.861629,22.45,35.59,78.39,991.18
2024-02-22 13:58:01.919057,22.19,40.48,75.06,990.96
2024-02-22 13:58:04.979975,22.37,37.36,75.98,993.14
2024-02-22 13:58:08.042100,23.27,38.59,76.48,992.39
2024-02-22 13:58:11.101210,22.81,38.73,75.79,991.47
2024-02-22 13:58:14.160405,23.36,40.39,77.01,993.84
2024-02-22 13:58:17.214321,22.05,41.1,76.15,993.17
2024-02-22 13:58:20.275496,23.63,41.26,76.03,994.7
2024-02-22 13:58:23.335235,22.39,43.32,75.96,990.54
2024-02-22 13:58:26.385722,22.85,35.99,77.31,992.75
2024-02-22 13:58:29.452687,23.7,37.87,78.39,992.9
2024-02-22 13:58:32.515388,23.72,38.43,77.41,994.17
2024-02-22 13:58:35.576033,22.84,44.76,77.23,990.25
2024-02-22 13:58:38.633762,22.15,44.03,75.83,991.47
2024-02-22 13:58:41.695189,23.67,38.38,78.95,991.74
2024-02-22 13:58:44.752564,22.36,40.8,77.26,994.2
2024-02-22 13:58:47.811489,23.57,36.79,77.41,991.08
2024-02-22 13:58:50.871629,22.46,41.32,76.82,991.52
2024-02-22 13:58:53.935122,22.92,39.29,75.74,990.4
2024-02-22 13:58:56.990341,22.24,43.37,75.7,993.19
2024-02-22 13:59:00.057027,22.85,44.34,78.45,994.39
2024-02-22 13:59:03.115679,23.74,38.05,79.84,992.98
2024-02-22 13:59:06.184078,23.3,41.86,78.96,993.78
2024-02-22 13:59:09.239600,22.74,35.05,77.19,991.17
2024-02-22 13:59:12.301826,23.58,43.62,77.05,991.05
2024-02-22 13:59:15.446993,22.1,36.72,77.51,992.24
2024-02-22 13:59:18.555686,22.11,38.74,79.87,994.58
2024-02-22 13:59:21.615157,23.94,39.96,77.81,990.7
2024-02-22 13:59:24.673729,23.23,43.08,76.88,993.34
2024-02-22 13:59:27.735024,23.03,39.31,75.59,991.29
2024-02-22 13:59:30.797097,23.94,36.25,76.0,992.93
2024-02-22 13:59:33.856723,22.19,40.32,77.46,993.54
2024-02-22 13:59:36.915711,23.11,37.3,77.59,993.87
2024-02-22 13:59:39.976614,22.83,37.61,78.75,993.69
2024-02-22 13:59:43.036546,23.62,36.24,79.74,992.82
2024-02-22 13:59:46.173637,23.99,38.6,78.62,990.89
2024-02-22 13:59:49.231328,23.53,36.16,75.14,990.77
2024-02-22 13:59:52.295681,23.22,41.16,76.21,992.68
2024-02-22 13:59:55.357656,22.69,41.68,75.95,993.9
2024-02-22 13:59:58.421472,22.32,43.15,77.53,991.49
2024-02-22 14:00:01.487921,23.55,43.99,79.0,991.09
2024-02-22 14:00:04.547653,22.1,41.3,76.55,992.96
2024-02-22 14:00:07.648954,23.59,38.22,76.47,992.35
2024-02-22 14:00:10.714056,23.08,39.32,79.24,994.0
2024-02-22 14:00:13.777816,23.35,39.32,76.96,992.49
2024-02-22 14:00:16.837662,23.93,36.41,79.53,991.26
2024-02-22 14:00:19.902303,22.43,37.63,78.51,990.52
2024-02-22 14:00:22.962403,22.66,41.62,76.28,993.5
2024-02-22 14:00:26.100587,22.01,44.53,78.25,990.9
2024-02-22 14:00:29.164253,22.66,44.02,78.74,993.93
2024-02-22 14:00:32.224713,22.33,36.4,76.03,993.69
2024-02-22 14:00:35.290374,23.85,40.17,78.93,993.89
2024-02-22 14:00:38.353731,23.95,43.07,78.02,994.39
2024-02-22 14:00:41.413112,23.3,37.72,79.71,991.88
2024-02-22 14:00:44.477752,23.14,41.53,76.82,994.95
2024-02-22 14:00:47.535110,22.99,44.56,77.65,991.9
2024-02-22 14:00:50.597244,22.82,37.69,76.81,990.75
2024-02-22 14:00:53.663877,22.92,38.03,78.38,994.92
2024-02-22 14:00:56.722447,23.65,44.3,75.19,991.7
2024-02-22 14:00:59.787569,22.02,44.41,76.35,991.71
2024-02-22 14:01:02.846687,22.31,38.87,77.74,994.48
2024-02-22 14:01:05.905756,23.89,38.46,79.73,990.66
2024-02-22 14:01:08.972826,22.86,41.01,79.7,994.09
2024-02-22 14:01:12.037119,23.66,36.55,77.93,991.15
2024-02-22 14:01:15.100415,23.83,40.7,79.12,992.85
2024-02-22 14:01:18.167656,22.99,42.14,77.57,993.48
2024-02-22 14:01:21.229752,23.93,44.89,75.05,990.15
2024-02-22 14:01:24.290570,22.8,43.5,79.68,994.16
2024-02-22 14:01:27.355370,23.84,36.03,78.37,992.86
2024-02-22 14:01:30.422309,23.69,39.74,75.39,990.56
2024-02-22 14:01:33.485993,23.04,42.24,79.88,992.88
2024-02-22 14:01:36.546155,22.24,42.31,78.4,990.76
2024-02-22 14:01:39.610511,22.87,39.88,79.31,992.72
2024-02-22 14:01:42.678104,23.93,38.19,78.75,994.99
2024-02-22 14:01:45.746756,23.09,44.72,79.86,991.88
2024-02-22 14:01:48.807679,22.47,43.34,79.98,991.52
2024-02-22 14:01:51.871650,23.32,41.22,75.64,991.44
2024-02-22 14:01:54.939101,22.32,39.71,77.95,990.6
2024-02-22 14:01:58.003745,22.93,44.93,76.65,993.2
2024-02-22 14:02:01.141044,23.9,39.99,79.98,994.25
2024-02-22 14:02:04.207108,22.96,39.07,77.68,994.35
2024-02-22 14:02:07.271742,22.16,44.58,76.95,991.5
2024-02-22 14:02:10.339099,23.95,38.44,75.79,990.15
2024-02-22 14:02:13.401192,23.74,44.81,78.32,990.57
2024-02-22 14:02:16.466499,22.15,36.48,79.9,991.68
2024-02-22 14:02:19.531647,23.18,43.4,76.97,990.31
2024-02-22 14:02:22.592211,23.26,41.66,78.22,994.19
2024-02-22 14:02:25.680997,23.2,44.38,76.23,992.42
2024-02-22 14:02:28.743164,23.32,35.41,77.65,991.9
2024-02-22 14:02:31.804806,23.51,39.13,75.06,995.0
2024-02-22 14:02:34.875390,23.01,43.01,79.19,993.32
2024-02-22 14:02:38.021667,23.29,44.07,75.9,991.31
2024-02-22 14:02:41.155180,23.57,35.43,77.22,993.09
2024-02-22 14:02:44.218927,22.99,44.78,78.26,993.6
2024-02-22 14:02:47.285320,22.28,44.22,79.07,993.07
2024-02-22 14:02:50.348992,23.58,41.17,78.42,993.18
2024-02-22 14:02:53.419061,22.85,40.86,75.8,991.16
2024-02-22 14:02:56.486386,22.42,44.95,75.46,990.04
2024-02-22 14:02:59.556087,22.39,41.76,76.77,990.85
2024-02-22 14:03:02.621272,22.29,36.68,77.26,993.29
2024-02-22 14:03:05.731058,23.83,35.22,75.21,992.4
2024-02-22 14:03:08.793911,22.44,43.62,77.04,993.67
2024-02-22 14:03:11.852916,23.66,42.14,77.09,992.48
2024-02-22 14:03:14.926057,23.58,44.68,77.14,994.65
2024-02-22 14:03:17.991548,22.7,43.47,77.64,992.15
2024-02-22 14:03:21.054851,22.17,40.45,78.57,994.83
2024-02-22 14:03:24.121020,22.83,43.95,75.35,991.71
2024-02-22 14:03:27.180544,22.68,44.86,79.88,991.61
2024-02-22 14:03:30.245229,22.99,39.58,77.54,994.6
2024-02-22 14:03:33.315973,22.67,42.2,79.18,994.81
2024-02-22 14:03:36.377133,23.15,39.18,78.31,994.91
2024-02-22 14:03:39.447063,22.19,40.33,78.73,994.61
2024-02-22 14:03:42.517400,22.52,39.17,79.38,994.15
2024-02-22 14:03:45.584837,22.12,40.19,76.53,990.25
2024-02-22 14:03:48.690692,22.15,40.11,75.36,993.09
2024-02-22 14:03:51.763840,22.5,38.18,77.93,990.87
2024-02-22 14:03:54.827466,23.76,40.65,78.67,994.35
2024-02-22 14:03:57.895721,23.12,37.44,76.09,993.2
2024-02-22 14:04:00.961329,22.3,36.38,75.07,990.58
2024-02-22 14:04:04.024735,22.26,39.68,79.24,991.1
2024-02-22 14:04:07.093905,23.81,42.91,75.71,993.86
2024-02-22 14:04:10.157320,22.48,42.53,78.82,993.49
2024-02-22 14:04:13.220560,23.12,40.92,77.6,993.62
2024-02-22 14:04:16.292206,23.86,40.14,77.78,992.11
2024-02-22 14:04:19.357475,23.04,43.83,79.57,992.58
2024-02-22 14:04:22.420843,23.95,43.56,78.96,992.25
2024-02-22 14:04:25.486275,22.7,40.95,75.83,994.16
2024-02-22 14:04:28.556972,22.6,39.89,78.09,992.54
2024-02-22 14:04:31.714212,22.08,39.77,79.35,991.11
2024-02-22 14:04:34.779948,22.18,39.95,79.85,994.7
2024-02-22 14:04:37.845036,23.96,35.06,78.16,994.51
2024-02-22 14:04:40.910954,22.72,38.36,77.51,991.7
2024-02-22 14:04:43.981445,22.52,43.08,79.47,990.54
2024-02-22 14:04:47.046677,22.66,35.89,76.22,994.62
2024-02-22 14:04:50.116566,23.1,43.18,76.34,993.16
2024-02-22 14:04:53.183885,23.13,44.28,76.16,991.22
2024-02-22 14:04:56.254322,23.8,42.09,75.37,990.34
2024-02-22 14:04:59.319133,22.64,39.54,77.56,994.28
2024-02-22 14:05:02.390412,23.57,40.87,76.3,990.68
2024-02-22 14:05:05.461867,23.01,43.17,79.33,994.98
2024-02-22 14:05:08.551389,22.6,39.4,78.88,992.17
2024-02-22 14:05:11.615908,23.81,43.47,75.29,990.4
2024-02-22 14:05:14.683410,23.54,38.61,78.15,991.47
2024-02-22 14:05:17.744492,22.37,42.32,75.45,991.68
2024-02-22 14:05:20.808979,23.35,39.69,77.77,994.3
2024-02-22 14:05:23.872126,22.69,44.44,76.34,993.55
2024-02-22 14:05:26.938324,22.49,39.04,76.85,990.39
2024-02-22 14:05:30.002364,23.76,42.44,76.35,994.26
2024-02-22 14:05:33.072750,22.03,44.9,78.86,990.15
2024-02-22 14:05:36.133208,23.12,40.39,78.71,990.02
2024-02-22 14:05:39.198701,22.82,44.65,77.23,991.01
2024-02-22 14:05:42.262964,22.65,42.74,77.42,994.24
2024-02-22 14:05:45.329465,22.56,42.39,76.57,990.94
2024-02-22 14:05:48.392844,22.29,38.4,78.37,994.97
2024-02-22 14:05:51.454184,23.9,43.53,78.25,992.27
2024-02-22 14:05:54.524448,22.56,40.99,75.12,992.7
2024-02-22 14:05:57.590302,22.52,43.28,79.8,994.2
2024-02-22 14:06:00.654600,22.37,36.55,75.4,992.51
2024-02-22 14:06:03.722074,23.93,38.54,75.36,994.79
2024-02-22 14:06:06.787172,23.58,37.6,75.72,991.92
2024-02-22 14:06:09.850692,23.88,40.89,78.59,994.93
2024-02-22 14:06:12.922259,22.28,42.68,79.91,994.67
2024-02-22 14:06:15.987750,23.5,44.74,78.61,992.0
2024-02-22 14:06:19.059635,23.75,40.18,77.62,992.58
2024-02-22 14:06:22.130270,22.12,40.51,77.53,992.55
2024-02-22 14:06:25.284965,22.89,35.07,77.62,990.77
2024-02-22 14:06:28.377341,23.52,39.67,79.7,992.75
2024-02-22 14:06:31.448359,22.02,42.18,78.61,992.45
2024-02-22 14:06:34.535214,22.39,44.13,75.51,994.0
2024-02-22 14:06:37.613521,23.01,40.23,79.63,992.66
2024-02-22 14:06:40.701509,22.7,37.0,75.91,992.13
2024-02-22 14:06:43.776250,23.69,41.58,79.1,994.93
2024-02-22 14:06:46.852850,23.44,37.76,76.4,994.1
2024-02-22 14:06:49.919151,23.92,37.49,75.53,991.2
2024-02-22 14:06:52.993101,23.28,40.49,75.56,992.21
2024-02-22 14:06:56.065270,22.55,40.72,79.47,994.16
2024-02-22 14:06:59.144567,22.14,38.97,78.38,994.28
2024-02-22 14:07:02.226186,23.18,36.49,76.68,994.38
2024-02-22 14:07:05.298750,22.37,38.87,77.56,994.21
2024-02-22 14:07:08.369397,22.72,36.95,77.92,993.21
2024-02-22 14:07:11.443523,22.24,40.88,76.17,992.84
2024-02-22 14:07:14.518798,22.48,35.24,78.04,993.7
2024-02-22 14:07:17.589288,22.33,36.25,76.78,991.17
2024-02-22 14:07:20.669405,22.14,43.34,78.75,991.97
2024-02-22 14:07:23.743224,23.86,39.96,76.13,992.8
2024-02-22 14:07:26.817747,22.91,35.73,77.3,994.94
2024-02-22 14:07:29.892368,23.9,43.42,75.8,994.99
2024-02-22 14:07:32.971901,23.64,41.87,79.86,991.54
2024-02-22 14:07:36.046856,22.07,38.91,77.41,993.8
2024-02-22 14:07:39.110279,23.77,35.42,77.51,990.11
2024-02-22 14:07:42.179491,23.37,43.51,75.99,993.51
2024-02-22 14:07:45.256636,23.32,38.71,79.45,990.19
2024-02-22 14:07:48.405330,23.37,36.38,79.6,990.99
2024-02-22 14:07:51.471076,23.07,38.18,76.01,991.73
2024-02-22 14:07:54.560847,23.71,41.46,75.03,994.14
2024-02-22 14:07:57.723875,22.5,35.81,76.23,992.37
2024-02-22 14:08:00.800897,23.85,35.14,75.76,990.5
2024-02-22 14:08:03.877344,22.71,38.62,78.57,992.71
2024-02-22 14:08:06.960265,23.37,37.78,75.55,992.25
2024-02-22 14:08:10.035593,23.16,38.64,76.56,992.92
2024-02-22 14:08:13.104953,23.45,44.03,79.09,991.99
2024-02-22 14:08:16.182209,23.4,35.76,79.76,990.05
2024-02-22 14:08:19.254004,22.53,38.78,75.85,994.93
2024-02-22 14:08:22.329099,22.81,37.7,77.43,992.05
2024-02-22 14:08:25.401995,22.13,44.7,79.79,993.41
2024-02-22 14:08:28.472439,22.43,37.31,77.28,993.06
2024-02-22 14:08:31.547395,23.73,44.33,77.68,992.66
2024-02-22 14:08:34.699375,23.02,35.05,79.82,993.94
2024-02-22 14:08:37.776279,23.59,38.68,77.86,993.69
2024-02-22 14:08:40.839317,22.84,39.49,79.9,992.25
2024-02-22 14:08:43.919272,23.34,38.06,76.6,994.89
2024-02-22 14:08:46.999929,23.45,40.77,79.15,990.36
2024-02-22 14:08:50.069800,22.71,44.7,75.14,994.5
2024-02-22 14:08:53.194239,23.91,35.88,77.17,994.21
2024-02-22 14:08:56.266755,22.13,37.31,75.05,993.23
2024-02-22 14:08:59.349067,23.92,39.93,76.26,994.78
2024-02-22 14:09:02.438019,23.85,35.29,76.66,993.84
2024-02-22 14:09:05.509162,23.88,44.37,75.38,994.73
2024-02-22 14:09:08.581207,23.47,35.72,75.74,993.4
2024-02-22 14:09:11.656425,22.1,42.41,76.31,992.15
2024-02-22 14:09:14.732590,22.12,39.29,77.59,993.93
2024-02-22 14:09:17.809823,23.58,44.85,77.63,992.2
2024-02-22 14:09:20.890915,23.56,37.43,78.17,991.64
2024-02-22 14:09:23.964439,22.86,41.55,75.58,990.61
2024-02-22 14:09:27.038883,23.24,36.6,77.25,992.98
2024-02-22 14:09:30.119136,22.74,40.73,76.93,991.1
2024-02-22 14:09:33.196160,22.75,39.19,75.22,993.02
2024-02-22 14:09:36.272233,22.84,44.28,79.92,994.88
2024-02-22 14:09:39.411871,22.54,42.32,78.28,990.1
2024-02-22 14:09:42.498576,23.49,39.79,79.12,991.72
2024-02-22 14:09:45.646662,23.16,36.95,77.38,994.02
2024-02-22 14:09:48.795349,22.69,37.72,77.77,992.41
2024-02-22 14:09:51.885714,22.47,43.39,78.24,992.37
2024-02-22 14:09:54.967614,22.87,35.69,77.21,991.18
2024-02-22 14:09:58.038966,22.95,44.32,77.95,992.81
2024-02-22 14:10:01.114666,23.78,40.92,77.61,990.85
2024-02-22 14:10:04.186082,23.84,43.09,79.16,990.7
2024-02-22 14:10:07.255504,22.42,43.55,79.4,993.65
2024-02-22 14:10:10.328907,22.82,43.35,79.29,992.2
2024-02-22 14:10:13.407980,23.93,40.8,78.99,991.88
2024-02-22 14:10:16.487566,23.73,41.9,79.82,991.58
2024-02-22 14:10:19.573580,22.84,41.3,77.99,991.95
2024-02-22 14:10:22.670362,23.76,39.52,78.71,992.09
2024-02-22 14:10:25.740186,22.04,37.76,77.52,990.24
2024-02-22 14:10:28.944642,23.84,43.72,79.03,992.64
2024-02-22 14:10:32.028818,23.79,44.51,75.26,992.32
2024-02-22 14:10:35.112991,22.49,44.96,77.52,993.31
2024-02-22 14:10:38.198996,23.69,37.03,75.22,994.15
2024-02-22 14:10:41.279216,22.11,40.51,75.21,990.71
2024-02-22 14:10:44.364079,23.79,35.26,77.4,994.93
2024-02-22 14:10:47.447166,22.01,40.24,77.69,993.95
2024-02-22 14:10:50.527463,22.89,38.84,79.61,993.75
2024-02-22 14:10:53.609973,22.45,38.91,78.42,993.22
2024-02-22 14:10:56.765268,22.85,41.68,77.05,990.46
2024-02-22 14:10:59.837899,22.22,37.17,77.97,992.12
2024-02-22 14:11:02.916045,23.64,36.25,76.87,993.04
2024-02-22 14:11:05.981532,22.18,42.09,77.91,990.17
2024-02-22 14:11:09.062261,23.56,41.24,77.74,990.0
2024-02-22 14:11:12.126797,22.77,38.98,79.08,994.96
2024-02-22 14:11:15.210839,23.81,37.95,78.32,990.81
2024-02-22 14:11:18.277239,22.38,36.12,79.43,991.6
2024-02-22 14:11:21.366754,23.0,39.09,79.3,993.83
2024-02-22 14:11:24.442633,22.18,43.03,77.63,992.53
2024-02-22 14:11:27.510728,23.95,41.73,75.31,991.95
2024-02-22 14:11:30.605182,22.49,41.31,79.2,993.24
2024-02-22 14:11:33.691744,23.37,44.59,78.11,991.74
2024-02-22 14:11:36.772136,22.25,42.51,76.25,993.98
2024-02-22 14:11:39.838977,23.13,42.44,78.63,994.47
2024-02-22 14:11:42.921326,23.37,37.86,76.74,992.68
2024-02-22 14:11:46.001387,22.46,35.44,78.55,992.01
2024-02-22 14:11:49.083800,22.56,40.11,79.19,994.09
2024-02-22 14:11:52.162901,22.36,38.9,77.43,991.12
2024-02-22 14:11:55.267773,23.27,44.91,75.21,991.75
2024-02-22 14:11:58.447097,22.4,40.69,76.81,993.57
2024-02-22 14:12:01.521868,22.2,40.23,78.06,992.02
2024-02-22 14:12:04.694926,22.82,39.1,77.69,991.85
2024-02-22 14:12:07.763649,22.61,40.55,76.73,991.35
2024-02-22 14:12:10.839105,22.27,42.56,78.26,992.53
2024-02-22 14:12:13.910932,22.74,39.05,79.78,992.92
2024-02-22 14:12:16.995069,23.5,44.85,75.24,991.93
2024-02-22 14:12:20.078770,23.66,41.93,75.38,993.63
2024-02-22 14:12:23.157516,22.5,42.88,75.8,990.45
2024-02-22 14:12:26.252402,22.29,36.06,79.87,991.8
2024-02-22 14:12:29.334119,22.05,36.42,75.89,992.42
2024-02-22 14:12:32.419125,23.68,43.09,77.51,990.63
2024-02-22 14:12:35.508190,22.5,43.52,78.81,994.21
2024-02-22 14:12:38.591171,23.55,41.73,79.06,994.46
2024-02-22 14:12:41.672711,22.25,35.2,75.8,991.41
2024-02-22 14:12:44.754354,23.92,43.15,76.87,993.56
2024-02-22 14:12:47.828012,22.36,42.38,77.47,994.43
2024-02-22 14:12:50.905059,23.65,39.07,75.91,991.84
2024-02-22 14:12:53.983221,23.64,35.29,78.25,993.92
2024-02-22 14:12:57.061633,22.15,42.15,76.71,992.29
2024-02-22 14:13:00.143449,23.75,40.8,76.35,992.73
2024-02-22 14:13:03.217754,22.24,39.45,78.08,993.75
2024-02-22 14:13:06.303928,22.31,36.19,76.81,990.64
2024-02-22 14:13:09.377258,22.34,35.37,77.05,990.81
2024-02-22 14:13:12.455458,23.33,42.12,78.09,993.53
2024-02-22 14:13:15.539436,22.14,43.02,79.64,994.96
2024-02-22 14:13:18.620316,23.22,37.46,75.45,990.47
2024-02-22 14:13:21.694681,23.5,40.56,78.95,994.07
2024-02-22 14:13:24.776591,23.96,42.47,75.66,994.33
2024-02-22 14:13:27.857909,22.45,36.03,79.07,994.01
2024-02-22 14:13:30.937537,22.55,36.5,78.49,992.91
2024-02-22 14:13:34.024264,22.2,43.75,77.21,992.94
2024-02-22 14:13:37.103758,23.49,41.01,79.47,991.99
2024-02-22 14:13:40.178641,23.42,43.21,77.95,991.19
2024-02-22 14:13:43.246409,23.08,36.09,78.87,990.84
2024-02-22 14:13:46.337213,22.23,37.69,77.69,990.73
2024-02-22 14:13:49.420323,23.97,42.5,76.53,993.64
