timestamp,temperature,humidity,light,pressure
2024-02-26 13:42:06.722154,23.33,35.59,78.39,994.26
2024-02-26 13:42:09.779834,22.41,37.62,77.71,992.17
2024-02-26 13:42:12.829420,22.82,41.05,76.39,993.82
2024-02-26 13:42:15.884361,22.33,41.62,79.43,991.35
2024-02-26 13:42:18.938720,23.06,36.99,79.98,991.27
2024-02-26 13:42:21.991118,23.86,43.78,77.3,993.71
2024-02-26 13:42:25.054161,22.13,37.44,78.09,993.24
2024-02-26 13:42:28.107167,23.42,35.55,78.68,993.8
2024-02-26 13:42:31.172389,23.67,40.09,76.37,992.99
2024-02-26 13:42:34.229109,22.42,37.25,76.06,990.15
2024-02-26 13:42:37.295593,23.76,44.12,76.05,992.74
2024-02-26 13:42:40.358774,22.64,37.76,77.13,991.82
2024-02-26 13:42:43.406430,23.11,42.16,78.49,991.25
2024-02-26 13:42:46.470395,23.13,44.21,76.23,994.7
2024-02-26 13:42:49.530537,22.54,44.09,77.73,993.98
2024-02-26 13:42:52.593798,23.52,44.74,78.94,991.29
2024-02-26 13:43:05.953205,23.78,38.92,79.07,990.08
2024-02-26 13:43:09.084030,22.25,42.68,78.16,992.69
2024-02-26 13:43:12.143418,22.8,42.16,77.53,993.6
2024-02-26 13:43:15.192743,22.91,44.21,75.76,991.71
2024-02-26 13:43:18.262345,23.94,41.23,76.86,993.56
2024-02-26 13:43:21.324773,23.54,39.63,76.61,992.59
2024-02-26 13:43:24.377804,22.18,42.98,78.26,992.66
2024-02-26 13:43:27.436756,23.04,42.55,79.43,992.56
2024-02-26 13:43:30.495980,22.61,43.37,77.18,992.74
2024-02-26 13:43:33.557551,22.08,41.23,78.59,991.56
2024-02-26 13:43:36.622765,22.15,42.95,79.73,990.78
2024-02-26 13:43:39.688002,23.36,42.11,79.57,994.51
2024-02-26 13:43:42.745906,23.63,42.35,77.07,993.03
2024-02-26 13:43:45.812645,22.1,41.83,76.3,993.38
2024-02-26 13:43:48.867999,22.6,39.31,75.72,990.19
2024-02-26 13:43:51.921463,22.96,41.96,79.12,990.93
2024-02-26 13:43:54.978132,23.66,35.69,79.21,992.59
2024-02-26 13:43:58.043065,23.58,39.61,77.04,993.11
2024-02-26 13:44:01.113376,22.67,35.94,76.74,990.04
2024-02-26 13:44:04.165200,23.32,39.83,78.2,990.44
2024-02-26 13:44:07.233205,23.42,43.12,78.85,990.67
2024-02-26 13:44:10.288253,22.44,41.78,79.05,992.21
2024-02-26 13:44:13.348315,23.71,43.37,76.36,991.77
2024-02-26 13:44:16.404134,23.53,41.51,78.0,991.55
2024-02-26 13:44:19.463735,22.34,39.32,75.97,994.97
2024-02-26 13:44:22.528630,23.89,39.98,79.78,991.29
2024-02-26 13:44:25.578543,23.15,42.69,79.76,990.75
2024-02-26 13:44:28.645666,22.67,42.4,77.5,991.31
2024-02-26 13:44:31.703855,23.74,42.07,78.82,990.35
2024-02-26 13:44:34.760643,22.72,42.32,76.92,994.61
2024-02-26 13:44:37.820364,22.41,35.41,75.3,990.79
2024-02-26 13:44:40.877462,23.65,37.34,75.9,992.08
2024-02-26 13:44:43.933796,23.71,39.98,75.37,992.8
2024-02-26 13:44:47.000667,23.91,37.93,78.74,991.62
2024-02-26 13:44:50.067453,22.48,39.24,76.89,991.27
2024-02-26 13:44:53.123215,23.22,36.54,79.96,990.04
2024-02-26 13:44:56.200581,22.56,41.65,79.79,991.13
2024-02-26 13:44:59.258983,22.07,36.42,76.19,992.35
2024-02-26 13:45:02.309434,23.01,39.33,77.15,992.58
2024-02-26 13:45:05.371707,22.77,41.81,75.01,994.2
2024-02-26 13:45:08.438434,23.69,38.08,75.07,991.68
2024-02-26 13:45:11.504040,22.19,42.19,76.82,992.66
2024-02-26 13:45:14.567088,23.43,36.07,75.1,992.85
2024-02-26 13:45:17.631830,22.33,43.34,78.14,992.46
2024-02-26 13:45:20.699676,22.09,42.2,76.14,990.62
2024-02-26 13:45:23.781358,23.39,36.76,75.33,994.5
2024-02-26 13:45:26.832284,23.68,41.15,79.18,993.84
2024-02-26 13:45:29.898399,22.09,36.96,76.24,993.71
2024-02-26 13:45:33.033052,22.16,37.76,76.98,991.58
2024-02-26 13:45:36.093885,22.13,43.18,79.13,990.09
2024-02-26 13:45:39.159496,23.76,40.84,77.87,991.81
2024-02-26 13:45:42.222476,22.06,37.72,79.73,994.88
2024-02-26 13:45:45.297083,23.08,39.38,79.0,991.62
2024-02-26 13:45:48.364002,23.36,37.63,79.69,993.68
2024-02-26 13:45:51.426733,22.67,42.64,76.11,992.41
2024-02-26 13:45:54.511298,23.8,39.51,76.1,992.96
2024-02-26 13:45:57.640908,23.42,39.91,75.55,990.35
2024-02-26 13:46:00.711995,22.13,43.44,79.59,990.03
2024-02-26 13:46:03.785807,23.85,35.53,78.0,994.4
2024-02-26 13:46:06.842628,22.49,42.44,77.2,993.88
2024-02-26 13:46:09.908780,23.72,35.3,77.75,992.41
2024-02-26 13:46:12.976734,23.01,40.85,77.49,993.3
2024-02-26 13:46:16.033079,23.96,39.96,79.5,991.39
2024-02-26 13:46:19.092896,23.17,44.62,75.39,993.71
2024-02-26 13:46:22.155165,23.88,37.07,77.02,994.34
2024-02-26 13:46:25.209553,22.99,36.71,76.45,994.86
2024-02-26 13:46:28.273181,23.32,44.27,77.59,990.2
2024-02-26 13:46:31.332431,23.97,42.39,76.16,991.88
2024-02-26 13:46:34.390344,22.45,40.61,75.99,990.22
2024-02-26 13:46:37.459384,22.52,37.06,76.06,992.4
2024-02-26 13:46:40.527425,23.07,43.26,79.04,994.66
2024-02-26 13:46:43.580840,23.1,40.71,77.83,994.38
2024-02-26 13:46:46.651900,23.49,44.1,76.37,993.75
2024-02-26 13:46:49.726279,22.6,42.61,78.41,994.59
2024-02-26 13:46:52.791090,23.68,36.15,78.39,992.41
2024-02-26 13:46:55.847151,22.68,40.23,75.19,993.88
2024-02-26 13:46:58.914307,23.17,39.8,78.54,994.36
2024-02-26 13:47:01.980930,22.16,39.27,76.75,994.75
2024-02-26 13:47:05.048335,22.72,36.37,77.87,994.4
2024-02-26 13:47:08.107293,22.73,36.74,75.82,990.66
2024-02-26 13:47:11.157029,22.07,38.92,78.82,990.19
2024-02-26 13:47:14.238496,23.51,38.92,77.4,994.41
2024-02-26 13:47:17.313825,22.63,44.12,76.18,994.04
2024-02-26 13:47:20.382651,22.25,38.16,75.14,991.47
2024-02-26 13:47:23.449319,23.34,44.4,78.58,991.85
2024-02-26 13:47:26.516241,23.25,39.18,78.85,991.22
2024-02-26 13:47:29.582386,22.35,43.94,79.36,991.01
2024-02-26 13:47:32.650057,23.4,42.06,76.19,993.44
2024-02-26 13:47:35.740150,23.58,41.98,75.77,990.2
2024-02-26 13:47:38.803834,23.84,37.27,79.71,991.57
2024-02-26 13:47:41.866691,22.95,40.78,79.38,993.32
2024-02-26 13:47:44.938162,22.33,41.89,77.0,992.71
2024-02-26 13:47:48.010141,23.45,40.28,78.09,991.55
2024-02-26 13:47:51.072443,23.09,38.42,76.48,992.51
2024-02-26 13:47:54.218441,23.02,42.36,78.39,990.41
2024-02-26 13:47:57.288648,23.73,36.45,78.29,994.86
2024-02-26 13:48:00.355531,23.09,40.99,75.05,992.42
2024-02-26 13:48:03.414437,22.69,43.93,78.8,993.97
2024-02-26 13:48:06.473039,22.08,37.01,75.09,992.05
2024-02-26 13:48:09.545935,22.94,43.85,75.52,992.05
2024-02-26 13:48:12.637340,23.41,35.98,76.76,993.06
2024-02-26 13:48:15.722439,23.81,41.86,75.5,992.86
2024-02-26 13:48:18.802430,22.34,42.18,77.81,991.71
2024-02-26 13:48:21.867593,23.68,37.55,75.07,991.69
2024-02-26 13:48:24.935935,23.6,40.4,79.24,994.94
2024-02-26 13:48:28.000182,23.51,43.54,76.05,990.25
2024-02-26 13:48:31.066308,23.06,40.88,79.01,994.68
2024-02-26 13:48:34.125789,23.11,44.07,76.22,990.04
2024-02-26 13:48:37.201931,23.78,42.15,77.69,992.15
2024-02-26 13:48:40.272233,23.02,39.0,78.05,994.34
2024-02-26 13:48:43.333991,23.93,37.05,76.06,993.74
2024-02-26 13:48:46.413822,23.19,42.37,76.3,991.19
2024-02-26 13:48:49.476461,22.84,38.51,78.62,990.08
2024-02-26 13:48:52.532935,22.64,36.48,78.69,992.51
2024-02-26 13:48:55.605562,23.42,43.67,77.07,992.91
2024-02-26 13:48:58.686184,23.85,44.96,79.42,992.22
2024-02-26 13:49:01.761146,22.06,37.73,78.41,994.98
2024-02-26 13:49:04.886034,23.77,39.71,77.42,993.83
2024-02-26 13:49:07.974787,23.83,37.59,75.43,991.32
2024-02-26 13:49:11.050214,23.05,41.66,78.66,994.01
2024-02-26 13:49:14.111072,22.15,42.9,79.49,993.12
2024-02-26 13:49:17.192793,22.37,40.87,78.59,990.87
2024-02-26 13:49:20.270197,23.03,43.41,75.72,994.28
2024-02-26 13:49:23.342776,23.77,42.41,78.59,990.23
2024-02-26 13:49:26.403991,23.4,38.22,75.89,991.84
2024-02-26 13:49:29.475128,22.49,36.78,79.81,993.42
2024-02-26 13:49:32.537018,22.56,41.28,75.55,991.45
2024-02-26 13:49:35.605032,22.86,39.03,75.97,992.07
2024-02-26 13:49:38.676365,23.38,38.46,75.77,992.72
2024-02-26 13:49:41.757348,22.97,35.58,79.67,990.34
2024-02-26 13:49:44.831136,23.03,43.23,76.34,993.33
2024-02-26 13:49:47.902058,22.82,35.78,75.28,992.28
2024-02-26 13:49:50.971171,23.27,35.11,76.56,993.51
2024-02-26 13:49:54.037121,22.01,37.43,76.69,990.84
2024-02-26 13:49:57.104180,22.72,43.47,78.47,992.35
2024-02-26 13:58:49.643964,20.006861592398273,35.86,75.36,991.3
2024-02-26 13:58:52.725958,20.544963276527348,41.03,79.22,992.3
2024-02-26 13:58:55.786794,21.077950021241936,38.6,79.08,992.36
2024-02-26 13:58:58.868817,21.609940614491894,38.72,77.61,993.0
2024-02-26 13:59:01.947691,22.13737642579619,42.98,76.3,994.62
2024-02-26 13:59:05.022796,22.659186652280415,41.86,79.91,993.93
2024-02-26 13:59:08.096287,23.171899630604475,39.09,75.53,990.6
2024-02-26 13:59:11.156787,23.675538775495426,41.1,77.14,992.78
2024-02-26 13:59:14.225787,24.165347762231494,43.57,78.5,990.91
2024-02-26 13:59:17.289901,24.646279055961475,35.96,79.16,991.25
2024-02-26 13:59:58.026574,25.001415320198436,40.07,76.06,993.41
2024-02-26 14:00:01.089447,25.107995556768643,36.58,75.3,990.1
2024-02-26 14:00:04.153936,25.214944514027955,43.64,79.33,992.28
2024-02-26 14:00:07.218608,25.32059676222042,39.38,78.85,992.6
2024-02-26 14:00:10.297266,25.42626712577006,37.39,79.79,994.89
2024-02-26 14:00:13.362670,25.530502781651183,43.22,78.51,994.75
2024-02-26 14:00:16.487314,25.634805543766994,41.09,77.56,991.41
2024-02-26 14:00:19.571167,25.73575238463154,35.72,78.5,993.61
2024-02-26 14:00:22.636715,25.83421102776092,44.83,76.68,991.17
2024-02-26 14:00:25.702660,25.929924388518486,36.62,79.11,992.99
2024-02-26 14:00:28.773888,26.023575452589238,42.06,77.81,992.51
2024-02-26 14:00:31.874614,26.114796364673225,41.07,78.74,994.76
2024-02-26 14:00:34.961166,26.2027386235074,38.57,75.18,991.53
2024-02-26 14:00:38.035494,26.286942026709863,44.8,77.2,993.03
2024-02-26 14:00:41.102303,26.36679361311074,42.38,76.02,992.33
2024-02-26 14:00:44.172084,26.443219368075535,44.84,78.04,990.74
2024-02-26 14:00:47.236665,26.515173694220767,37.89,78.57,991.93
2024-02-26 14:00:50.309325,26.582821852442486,43.82,77.07,993.94
2024-02-26 14:00:53.395240,26.646193558729205,40.25,75.37,993.26
2024-02-26 14:00:56.472661,26.70474776387066,39.01,79.53,993.25
2024-02-26 14:00:59.553485,26.758535629033883,42.77,79.54,990.63
2024-02-26 14:01:02.633151,26.807261656972162,42.79,77.42,993.55
2024-02-26 14:01:05.707643,26.85065300215702,38.68,77.69,993.54
2024-02-26 14:01:08.772847,26.888637698826624,35.45,77.63,992.49
2024-02-26 14:01:11.837271,26.920999428111603,41.91,78.08,994.06
2024-02-26 14:01:14.911783,26.94815618518783,35.76,75.82,992.63
2024-02-26 14:01:17.976644,26.96952081068857,39.0,78.57,993.87
2024-02-26 14:01:21.046302,26.98531487966508,38.91,79.65,991.64
2024-02-26 14:01:24.114813,26.99541924257897,44.6,76.31,992.12
2024-02-26 14:01:27.172015,26.999801470877888,35.19,76.34,993.8
2024-02-26 14:01:30.244483,26.99845524852611,38.87,75.66,990.96
2024-02-26 14:01:33.309577,26.991399757063082,43.8,76.69,990.91
2024-02-26 14:01:36.381521,26.978544207096377,36.8,77.9,991.35
2024-02-26 14:01:39.469287,26.960006643101586,37.51,75.02,990.32
2024-02-26 14:01:42.533053,26.935874286169774,38.89,77.21,992.77
2024-02-26 14:01:45.611373,26.906102950380177,40.39,76.97,994.13
2024-02-26 14:01:48.690167,26.870825903459515,39.19,78.16,994.43
2024-02-26 14:01:51.771625,26.8301499674287,44.48,79.33,990.51
2024-02-26 14:01:54.833173,26.78434631861979,39.32,76.3,994.69
2024-02-26 14:01:57.977827,26.73243311083358,38.65,78.61,992.05
2024-02-26 14:02:01.052020,26.676178366906587,36.73,76.79,993.17
2024-02-26 14:02:04.123483,26.615253860909284,35.36,77.37,992.18
2024-02-26 14:02:07.191322,26.549634061658928,38.95,77.69,993.15
2024-02-26 14:02:10.266027,26.47983224673466,41.29,75.59,994.29
2024-02-26 14:02:13.353345,26.40526854517141,38.48,78.66,992.78
2024-02-26 14:02:16.452886,26.326284365678415,35.4,79.64,991.49
2024-02-26 14:02:19.521897,26.24380102264106,42.75,75.32,991.05
2024-02-26 14:02:22.588865,26.158211285927226,38.66,78.45,992.3
2024-02-26 14:02:25.658477,26.06923754250885,42.19,79.88,991.64
2024-02-26 14:02:28.727627,25.97720901575013,44.53,75.75,991.98
2024-02-26 14:02:31.806461,25.882563498242753,41.67,77.34,993.13
2024-02-26 14:02:34.875445,25.785224022832598,40.65,77.72,993.69
2024-02-26 14:02:37.932874,25.685472001773366,39.68,75.76,992.6
2024-02-26 14:02:41.015175,25.5839766821029,42.84,76.47,994.32
2024-02-26 14:02:44.078563,25.48038703949066,44.88,76.23,990.77
2024-02-26 14:02:47.151501,25.375620554474818,44.53,75.83,991.11
2024-02-26 14:02:50.222795,25.269844868236643,38.37,78.0,992.61
2024-02-26 14:02:53.339724,25.16223590122846,43.14,79.89,993.34
2024-02-26 14:02:56.425599,25.054676888869466,36.45,78.36,994.65
2024-02-26 14:02:59.489203,24.947753150807173,36.86,79.68,993.41
2024-02-26 14:03:02.553324,24.840601293335723,44.98,79.21,992.52
2024-02-26 14:03:05.634428,24.73402508687044,35.9,78.77,992.75
2024-02-26 14:03:08.703206,24.62775180776124,43.84,79.48,990.07
2024-02-26 14:03:11.779501,24.5229850871638,37.36,78.52,992.05
2024-02-26 14:03:14.837547,24.419899178190345,44.69,76.13,991.32
2024-02-26 14:03:17.917418,24.318145952043125,40.81,77.45,993.93
2024-02-26 14:03:20.973488,24.21863542685109,44.71,76.49,991.62
2024-02-26 14:03:24.055570,24.12077810194607,42.46,76.79,994.15
2024-02-26 14:03:27.128066,24.02624697554501,44.97,77.72,991.96
2024-02-26 14:03:30.194070,23.93372912390859,35.92,75.41,993.17
2024-02-26 14:03:33.322388,23.84297891367104,39.46,75.75,994.79
2024-02-26 14:03:36.402333,23.757426421794538,40.23,78.43,994.36
2024-02-26 14:03:39.501577,23.674514082000083,37.96,76.36,992.28
2024-02-26 14:03:42.580922,23.595982918206563,41.67,77.19,993.35
2024-02-26 14:03:45.677780,23.52103740730281,43.96,78.56,990.02
2024-02-26 14:03:48.752761,23.450980792378186,37.92,77.19,991.06
2024-02-26 14:03:51.821718,23.385148813007365,41.54,77.08,990.63
2024-02-26 14:03:54.922101,23.324288248722823,36.09,78.99,992.96
2024-02-26 14:03:57.989530,23.267995241987144,43.92,79.52,990.44
2024-02-26 14:04:01.055166,23.216936862362573,35.79,79.36,992.23
2024-02-26 14:04:04.127205,23.170996911564107,41.2,79.56,994.78
2024-02-26 14:04:07.192153,23.130155168234005,44.91,76.51,993.06
2024-02-26 14:04:10.261638,23.094839268750604,40.67,76.7,993.0
2024-02-26 14:04:13.329134,23.06499930108038,41.5,79.36,990.04
2024-02-26 14:04:16.409913,23.040615495015125,38.03,75.86,994.52
2024-02-26 14:04:19.481887,23.021940972922337,41.16,78.0,994.16
2024-02-26 14:04:22.602990,23.008790650919785,44.09,78.94,994.56
2024-02-26 14:04:25.694936,23.001607314040868,35.35,76.14,992.52
2024-02-26 14:04:28.779791,23.000188976241947,41.49,77.06,990.72
2024-02-26 14:04:31.852106,23.00453584625468,36.12,79.1,992.16
2024-02-26 14:04:34.914129,23.014577574249042,36.21,77.56,991.27
2024-02-26 14:04:37.981131,23.030412331303626,44.9,78.9,994.34
2024-02-26 14:04:41.073498,23.05189736456973,36.44,79.44,994.56
2024-02-26 14:04:44.157703,23.079077392028783,44.1,77.32,993.97
2024-02-26 14:04:47.228987,23.11185001089565,38.69,79.77,994.25
2024-02-26 14:04:50.306201,23.149973640799097,39.55,78.05,993.74
2024-02-26 14:04:53.384511,23.19321536711432,41.54,76.58,991.06
2024-02-26 14:04:56.449095,23.241908550052646,39.39,77.32,992.95
2024-02-26 14:04:59.533153,23.295551522045802,37.1,78.05,990.39
2024-02-26 14:05:02.611806,23.354117653488206,36.55,76.6,993.05
2024-02-26 14:05:05.681967,23.41732938596365,41.62,76.09,994.21
2024-02-26 14:05:08.750604,23.485342791806726,37.13,77.46,990.18
2024-02-26 14:05:11.818610,23.557115929254856,42.53,77.82,992.45
2024-02-26 14:05:14.899910,23.633650239448336,37.62,78.99,994.88
2024-02-26 14:05:17.964202,23.714084657557187,39.4,77.57,992.89
2024-02-26 14:05:21.036508,23.79804278447808,35.92,78.65,991.74
2024-02-26 14:05:24.134498,23.885737059875044,41.13,79.24,991.23
2024-02-26 14:05:27.198724,23.976567941309817,39.12,76.81,993.97
2024-02-26 14:05:30.282885,24.070028942539498,42.55,79.63,992.41
2024-02-26 14:05:33.347319,24.166510569747913,38.64,77.44,991.31
2024-02-26 14:05:36.445082,24.265468580213955,41.26,77.18,990.06
2024-02-26 14:05:39.594581,24.36878257461017,41.68,76.38,990.98
2024-02-26 14:05:42.659185,24.47114362952296,40.49,79.8,990.26
2024-02-26 14:05:45.742383,24.575638734947276,43.35,76.9,990.71
2024-02-26 14:05:48.812934,24.6809533627818,35.41,76.34,993.45
2024-02-26 14:05:51.894362,24.787551079838018,38.73,77.78,990.03
2024-02-26 14:05:54.963305,24.89484878841602,35.33,79.36,993.32
2024-02-26 14:05:58.043135,25.001779598906964,35.29,78.41,993.24
2024-02-26 14:06:01.118281,25.109612984056543,43.61,77.11,992.19
2024-02-26 14:06:04.222287,25.217043477825253,41.22,76.04,992.45
2024-02-26 14:06:07.307950,25.324289250536026,37.57,76.05,992.88
2024-02-26 14:06:10.393352,25.429511371827633,44.14,75.12,990.08
2024-02-26 14:06:13.473208,25.53383956603068,43.33,77.88,994.3
2024-02-26 14:06:16.542130,25.636348313179514,36.45,75.54,991.62
2024-02-26 14:06:19.625095,25.737304912152823,44.86,75.07,992.79
2024-02-26 14:06:22.727590,25.836572040167454,37.72,77.92,990.49
2024-02-26 14:06:25.821195,25.93367011578288,44.91,78.84,991.92
2024-02-26 14:06:28.920378,26.02792777199381,38.86,78.8,993.7
