timestamp,temperature,humidity,light,pressure
2024-02-27 22:56:07.422315,25.16,42.13,79.44,994.97
2024-02-27 22:56:10.489451,25.22,40.28,75.13,990.63
2024-02-27 22:56:13.547005,25.27,42.53,78.91,993.77
2024-02-27 22:56:16.598258,25.32,36.43,78.44,992.69
2024-02-27 22:56:19.662185,25.37,39.36,77.32,990.14
2024-02-27 22:56:22.735160,25.42,37.88,75.21,994.01
2024-02-27 22:56:25.801273,25.47,40.01,79.93,991.91
2024-02-27 22:56:28.866918,25.51,39.89,79.07,990.06
2024-02-27 22:56:31.927016,25.56,40.67,79.16,990.52
2024-02-27 22:56:36.114506,25.62,44.77,78.86,990.1
2024-02-27 22:56:39.188070,25.66,44.12,77.1,990.89
2024-02-27 22:56:42.254805,25.7,40.98,79.67,990.46
2024-02-27 22:56:45.327181,25.73,38.4,79.49,991.63
2024-02-27 22:56:48.391046,25.77,43.29,78.74,993.36
2024-02-27 22:56:51.447886,25.8,42.24,78.98,993.08
2024-02-27 22:56:54.508644,25.83,42.25,79.02,990.45
2024-02-27 22:56:57.563592,25.86,44.64,79.71,991.39
2024-02-27 22:57:00.626217,25.89,41.99,79.1,990.17
2024-02-27 22:57:03.693785,25.91,36.6,77.74,991.2
2024-02-27 22:57:06.758528,25.93,42.08,75.54,994.09
2024-02-27 22:57:09.825783,25.95,44.66,77.31,990.82
2024-02-27 22:57:12.903586,25.97,35.28,77.26,991.59
2024-02-27 22:57:15.963688,25.98,41.3,77.04,993.17
2024-02-27 22:57:19.030540,25.99,39.43,79.19,990.14
2024-02-27 22:57:22.090117,25.99,36.34,78.62,991.79
2024-02-27 22:57:25.152354,26.0,43.53,75.18,991.91
2024-02-27 22:57:28.206985,26.0,41.17,77.84,994.81
2024-02-27 22:57:31.262459,26.0,37.82,78.33,990.79
2024-02-27 22:57:34.328800,25.99,41.02,78.0,991.92
2024-02-27 22:57:37.392457,25.99,39.24,75.68,993.33
2024-02-27 22:57:40.460262,25.98,36.65,76.56,993.94
2024-02-27 22:57:43.526380,25.96,44.63,78.66,991.51
2024-02-27 22:57:46.583023,25.95,42.88,79.13,991.71
2024-02-27 22:57:49.649611,25.93,44.78,79.91,990.1
2024-02-27 22:57:52.718367,25.91,36.46,79.36,991.96
2024-02-27 22:57:55.779314,25.89,37.36,78.17,990.3
2024-02-27 22:57:58.836690,25.86,40.43,79.48,993.3
2024-02-27 22:58:01.909328,25.83,35.68,75.41,994.1
2024-02-27 22:58:04.966939,25.8,43.84,75.73,992.22
2024-02-27 22:58:08.029604,25.77,39.14,76.49,992.38
2024-02-27 22:58:11.104027,25.73,38.83,75.63,993.88
2024-02-27 22:58:14.163450,25.69,38.4,77.82,992.34
2024-02-27 22:58:17.225765,25.65,39.36,79.55,992.67
2024-02-27 22:58:20.299377,25.61,37.96,76.63,990.22
2024-02-27 22:58:23.361281,25.57,40.6,75.31,994.16
2024-02-27 22:58:26.420194,25.52,37.34,78.44,992.16
2024-02-27 22:58:29.483969,25.48,38.91,78.31,991.56
2024-02-27 22:58:32.537324,25.43,41.25,79.28,991.84
2024-02-27 22:58:35.600738,25.38,42.56,75.06,992.77
2024-02-27 22:58:38.684112,25.33,38.4,76.75,992.56
2024-02-27 22:58:41.751324,25.28,37.4,77.28,993.96
2024-02-27 22:58:44.808746,25.23,36.35,75.2,990.05
2024-02-27 22:58:47.876919,25.18,39.56,79.15,991.25
2024-02-27 22:58:50.965838,25.12,38.81,77.62,990.26
2024-02-27 22:58:54.031767,25.07,35.32,79.2,993.74
2024-02-27 22:58:57.094871,25.02,38.43,77.04,994.21
2024-02-27 22:59:00.300308,24.96,43.41,78.5,990.96
2024-02-27 22:59:03.377105,24.91,40.76,79.63,994.91
2024-02-27 22:59:06.450330,24.85,44.74,75.92,994.6
2024-02-27 22:59:09.506106,24.8,41.68,79.68,994.7
2024-02-27 22:59:12.566152,24.75,41.96,78.89,993.18
2024-02-27 22:59:15.639473,24.7,37.98,77.22,991.04
2024-02-27 22:59:21.291681,25.0,35.05,79.17,991.74
2024-02-27 22:59:24.409319,25.06,37.65,78.14,993.28
2024-02-27 22:59:27.495516,25.11,38.74,78.71,992.95
2024-02-27 22:59:30.563935,25.16,41.8,77.15,992.15
2024-02-27 22:59:33.630673,25.22,39.48,79.66,992.09
2024-02-27 22:59:36.723699,25.27,41.59,78.0,991.37
2024-02-27 22:59:39.797700,25.32,41.69,77.47,992.63
2024-02-27 22:59:42.863717,25.37,39.32,78.48,993.24
2024-02-27 22:59:45.935139,25.42,44.21,76.94,991.31
2024-02-27 22:59:49.002566,25.47,42.36,78.64,994.94
2024-02-27 22:59:52.088331,25.51,35.34,78.41,992.75
2024-02-27 22:59:55.154478,25.56,37.65,79.48,993.56
2024-02-27 22:59:58.222828,25.6,39.52,75.74,994.71
2024-02-27 23:00:01.341221,25.64,41.39,78.7,992.56
2024-02-27 23:00:04.402716,25.68,39.4,75.92,991.18
2024-02-27 23:00:07.478926,25.72,43.52,75.89,992.78
2024-02-27 23:00:10.547747,25.76,36.41,76.83,993.56
2024-02-27 23:00:13.622220,25.79,40.1,76.31,991.29
2024-02-27 23:00:16.708351,25.82,40.2,76.18,991.71
2024-02-27 23:00:19.794801,25.85,44.78,75.3,994.71
2024-02-27 23:00:22.866378,25.88,41.96,77.35,992.47
2024-02-27 23:00:25.924040,25.9,42.57,76.13,990.69
2024-02-27 23:00:28.999548,25.93,43.55,78.74,992.65
2024-02-27 23:00:32.175510,25.95,38.17,75.51,991.42
2024-02-27 23:00:35.245325,25.96,35.7,75.43,994.93
2024-02-27 23:00:38.336755,25.97,40.83,76.37,990.91
2024-02-27 23:00:41.443911,25.99,42.24,75.29,991.19
2024-02-27 23:00:44.510201,25.99,42.15,78.75,992.91
2024-02-27 23:00:47.581645,26.0,35.57,75.86,991.05
2024-02-27 23:00:50.685081,26.0,38.32,77.47,992.66
2024-02-27 23:00:53.780447,26.0,39.49,75.29,994.44
2024-02-27 23:00:56.879707,26.0,40.45,78.44,993.87
2024-02-27 23:00:59.961128,25.99,41.58,78.0,993.38
2024-02-27 23:01:03.041987,25.98,36.09,75.25,993.77
2024-02-27 23:01:06.134851,25.97,38.5,77.46,990.24
2024-02-27 23:01:09.195919,25.95,38.66,77.68,991.52
2024-02-27 23:01:12.263348,25.93,37.83,77.3,990.61
2024-02-27 23:01:15.318830,25.91,35.83,76.48,991.35
2024-02-27 23:01:18.386108,25.89,37.54,78.59,990.6
2024-02-27 23:01:21.457406,25.86,41.5,77.56,993.72
2024-02-27 23:01:24.521820,25.84,38.01,75.96,993.0
2024-02-27 23:01:27.612290,25.8,37.97,77.93,991.16
2024-02-27 23:01:30.679541,25.77,39.91,79.92,992.97
2024-02-27 23:01:33.802712,25.74,41.6,77.82,993.29
2024-02-27 23:01:36.872293,25.7,36.47,78.97,993.1
2024-02-27 23:01:39.953394,25.66,37.04,76.7,993.62
2024-02-27 23:01:43.019155,25.62,42.14,76.1,991.1
2024-02-27 23:01:46.107319,25.58,41.66,76.79,992.35
2024-02-27 23:01:49.172801,25.53,43.83,79.18,991.16
2024-02-27 23:01:52.243468,25.48,35.36,78.17,991.24
2024-02-27 23:01:55.310267,25.44,42.32,77.64,994.9
2024-02-27 23:01:58.374794,25.39,39.46,75.04,990.21
2024-02-27 23:02:01.438783,25.34,35.44,75.25,992.62
2024-02-27 23:02:04.503307,25.29,36.69,78.69,994.4
2024-02-27 23:02:07.595694,25.24,37.99,78.86,990.35
2024-02-27 23:02:10.661242,25.18,44.77,79.43,993.67
2024-02-27 23:02:13.732916,25.13,35.73,76.47,994.53
2024-02-27 23:02:16.796329,25.08,37.58,75.75,992.99
2024-02-27 23:02:19.863865,25.02,36.24,78.23,992.63
2024-02-27 23:02:22.924899,24.97,42.39,77.46,994.15
2024-02-27 23:02:25.997687,24.92,36.42,77.77,991.61
2024-02-27 23:02:29.059693,24.86,43.01,78.0,991.41
2024-02-27 23:02:32.125809,24.81,35.77,76.54,994.6
2024-02-27 23:02:35.227880,24.76,42.48,79.32,992.68
2024-02-27 23:02:38.292785,24.71,42.2,77.65,990.7
2024-02-27 23:02:41.365750,24.66,37.64,78.24,990.52
2024-02-27 23:02:44.440917,24.61,41.5,78.53,993.83
2024-02-27 23:05:54.027094,25.0,38.43,78.34,991.17
2024-02-27 23:05:57.096521,25.05,41.06,79.09,993.23
2024-02-27 23:06:00.155987,25.11,42.62,75.06,990.36
2024-02-27 23:06:03.239695,25.16,38.06,76.77,992.62
2024-02-27 23:06:06.342106,25.21,44.73,79.83,990.63
2024-02-27 23:06:09.411746,25.27,41.93,78.23,994.08
2024-02-27 23:06:12.478410,25.32,40.07,78.14,992.54
2024-02-27 23:06:15.552821,25.37,44.77,75.31,990.23
2024-02-27 23:06:18.632481,25.42,42.58,77.52,991.34
2024-02-27 23:06:21.701968,25.47,41.54,77.57,991.56
2024-02-27 23:06:24.787024,25.51,43.93,78.32,993.37
2024-02-27 23:06:27.868520,25.56,37.88,76.49,994.14
2024-02-27 23:06:30.937542,25.6,37.53,78.06,993.58
2024-02-27 23:06:33.998326,25.64,41.9,79.86,993.7
2024-02-27 23:06:37.064447,25.68,43.05,77.32,990.74
2024-02-27 23:06:40.199443,25.72,36.12,77.74,992.99
2024-02-27 23:06:43.270534,25.76,44.8,78.98,991.16
2024-02-27 23:06:46.348173,25.79,44.32,79.13,993.31
2024-02-27 23:06:49.410461,25.82,42.25,77.04,993.96
2024-02-27 23:06:52.477676,25.85,43.18,79.32,991.23
2024-02-27 23:06:55.544813,25.88,41.44,77.34,991.44
2024-02-27 23:06:58.618586,25.9,38.52,75.11,993.89
2024-02-27 23:07:01.682188,25.93,36.32,79.21,994.35
2024-02-27 23:07:04.752411,25.94,43.51,77.41,990.55
2024-02-27 23:07:07.824407,25.96,41.36,76.44,992.16
2024-02-27 23:07:10.891812,25.97,37.92,75.32,990.28
2024-02-27 23:07:13.964562,25.98,35.17,77.44,994.31
2024-02-27 23:07:17.031364,25.99,42.9,76.67,994.2
2024-02-27 23:07:20.100757,26.0,43.67,79.8,992.23
2024-02-27 23:07:23.165775,26.0,39.97,77.64,990.25
2024-02-27 23:07:26.234494,26.0,42.87,78.3,991.28
2024-02-27 23:07:29.299304,26.0,37.56,78.85,992.84
2024-02-27 23:07:32.380649,25.99,42.84,76.4,990.91
2024-02-27 23:07:35.508413,25.98,43.15,79.24,993.62
2024-02-27 23:07:38.603711,25.97,37.84,75.66,991.56
2024-02-27 23:07:41.676034,25.95,40.2,79.88,994.31
2024-02-27 23:07:44.742717,25.94,36.58,78.05,993.12
2024-02-27 23:07:47.813140,25.91,37.47,77.7,990.96
2024-02-27 23:07:50.883996,25.89,39.36,79.86,994.26
2024-02-27 23:07:53.956954,25.87,41.36,79.48,992.85
2024-02-27 23:07:57.027044,25.84,38.8,78.47,994.99
2024-02-27 23:08:00.095957,25.81,37.59,78.19,994.8
2024-02-27 23:08:03.166880,25.78,42.02,76.71,990.02
2024-02-27 23:08:06.248471,25.74,41.91,76.04,994.65
2024-02-27 23:08:09.320864,25.7,39.12,75.84,994.83
2024-02-27 23:08:12.392580,25.66,35.17,76.02,994.22
2024-02-27 23:08:15.456599,25.62,42.63,79.37,990.83
2024-02-27 23:08:18.537117,25.58,39.58,79.66,991.89
2024-02-27 23:08:21.607282,25.54,35.05,79.34,994.15
2024-02-27 23:08:24.684144,25.49,44.01,77.61,994.05
2024-02-27 23:08:27.836639,25.44,39.4,77.14,992.43
2024-02-27 23:08:30.911691,25.39,37.78,75.63,991.28
2024-02-27 23:08:33.984979,25.34,35.31,79.21,991.09
2024-02-27 23:08:37.054261,25.29,43.21,77.72,990.32
2024-02-27 23:08:40.133362,25.24,39.37,78.94,990.14
2024-02-27 23:08:43.219553,25.19,40.12,78.48,993.95
2024-02-27 23:08:46.296366,25.13,39.24,79.32,994.16
2024-02-27 23:08:49.366976,25.08,37.75,75.4,990.01
2024-02-27 23:08:52.444327,25.03,42.54,76.32,993.96
2024-02-27 23:08:55.520408,24.97,40.63,76.95,991.26
2024-02-27 23:08:58.613205,24.92,37.7,76.65,992.81
2024-02-27 23:09:01.685206,24.87,42.35,77.49,993.12
2024-02-27 23:09:04.754314,24.81,39.77,76.41,991.13
2024-02-27 23:09:07.824774,24.76,38.33,79.64,993.31
2024-02-27 23:09:10.899247,24.71,43.68,76.57,992.17
2024-02-27 23:09:13.994189,24.66,40.53,79.56,990.32
2024-02-27 23:09:17.068182,24.61,36.16,78.35,993.95
2024-02-27 23:09:20.151307,24.56,41.25,76.44,994.11
2024-02-27 23:09:23.221263,24.51,37.81,79.42,991.15
2024-02-27 23:09:26.296885,24.47,36.74,76.27,990.0
2024-02-27 23:09:29.361043,24.42,37.96,79.6,991.53
2024-02-27 23:09:32.432956,24.38,36.73,76.06,994.08
2024-02-27 23:09:35.514218,24.34,43.73,79.57,992.0
2024-02-27 23:09:38.583200,24.3,42.19,76.83,990.28
2024-02-27 23:09:41.649903,24.26,42.45,79.01,992.64
2024-02-27 23:09:44.719032,24.23,42.16,77.44,990.78
2024-02-27 23:09:47.793740,24.19,39.82,75.45,994.34
2024-02-27 23:09:50.866926,24.16,40.83,75.58,990.36
2024-02-27 23:09:53.934061,24.13,35.23,77.69,994.54
2024-02-27 23:09:57.007439,24.11,44.87,75.18,993.96
2024-02-27 23:10:00.076058,24.09,41.19,77.3,994.2
2024-02-27 23:10:03.155601,24.07,40.34,78.7,994.85
2024-02-27 23:10:06.228481,24.05,35.19,76.31,994.07
2024-02-27 23:10:09.355248,24.03,39.62,78.26,991.91
2024-02-27 23:10:12.425585,24.02,38.85,76.26,994.95
2024-02-27 23:10:15.507734,24.01,44.38,76.0,994.17
2024-02-27 23:10:18.573945,24.0,38.75,77.46,994.23
2024-02-27 23:10:21.646960,24.0,42.65,79.09,994.95
2024-02-27 23:10:24.771206,24.0,40.05,77.13,990.11
2024-02-27 23:10:27.841544,24.0,39.2,76.14,992.63
2024-02-27 23:10:30.913043,24.01,44.93,78.12,990.06
2024-02-27 23:10:34.002306,24.02,38.28,75.93,993.19
2024-02-27 23:10:37.072046,24.03,38.27,78.03,994.57
2024-02-27 23:10:40.152877,24.04,42.7,76.91,990.29
2024-02-27 23:10:43.239815,24.06,41.77,79.73,992.69
2024-02-27 23:10:46.316097,24.07,40.31,76.21,993.52
2024-02-27 23:10:49.394131,24.1,44.13,76.14,993.02
2024-02-27 23:10:52.473662,24.12,44.23,79.9,993.98
2024-02-27 23:10:55.540497,24.15,43.25,76.33,993.94
2024-02-27 23:10:58.624452,24.18,41.15,78.05,991.25
2024-02-27 23:11:01.694332,24.21,36.01,79.06,991.81
2024-02-27 23:11:11.085608,25.0,44.63,75.56,992.91
2024-02-27 23:11:14.238073,25.06,40.77,75.19,991.8
2024-02-27 23:11:17.341693,25.11,38.02,77.29,993.01
2024-02-27 23:11:20.412539,25.16,43.42,78.98,990.55
2024-02-27 23:11:23.501409,25.22,42.98,76.06,994.54
2024-02-27 23:11:26.604153,25.27,38.78,75.06,992.57
2024-02-27 23:11:29.686977,25.32,42.72,78.96,990.78
2024-02-27 23:11:32.776246,25.37,37.27,77.08,994.56
2024-02-27 23:11:35.883671,25.42,38.64,76.64,990.65
2024-02-27 23:11:38.957848,25.47,35.52,79.46,993.2
2024-02-27 23:12:06.321587,25.0,40.37,75.04,993.81
2024-02-27 23:12:09.393115,25.05,43.81,78.87,991.69
2024-02-27 23:12:12.476414,25.11,37.9,78.55,994.72
2024-02-27 23:12:15.558080,25.16,37.89,79.32,990.77
2024-02-27 23:12:18.661506,25.21,36.62,79.37,991.43
2024-02-27 23:12:21.745073,25.27,39.43,79.63,994.89
2024-02-27 23:13:10.013606,25.0,44.61,79.31,994.8
2024-02-27 23:13:13.102138,25.05,38.25,76.75,994.79
2024-02-27 23:13:16.759197,25.12,40.77,77.39,990.56
2024-02-27 23:13:19.859559,25.17,36.12,79.59,991.13
2024-02-27 23:13:22.934021,25.22,35.95,75.29,990.86
2024-02-27 23:13:26.018565,25.28,39.69,79.86,991.39
2024-02-27 23:13:29.121676,25.33,38.3,77.33,992.84
2024-02-27 23:14:36.322571,25.0,44.74,77.27,994.91
2024-02-27 23:14:39.444807,25.06,35.61,76.5,992.43
2024-02-27 23:14:44.172440,25.14,40.89,78.23,990.1
2024-02-27 23:14:47.265975,25.19,41.73,76.82,993.67
2024-02-27 23:14:50.723942,25.25,38.21,77.3,990.48
2024-02-27 23:14:54.373368,25.31,37.64,75.99,991.13
2024-02-27 23:14:58.479960,25.38,43.99,78.14,993.76
2024-02-27 23:15:02.403639,25.44,44.73,78.34,990.37
2024-02-27 23:15:06.005573,25.5,40.0,78.2,990.08
2024-02-27 23:15:18.304936,25.0,44.92,76.26,991.38
